,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
25900,58r4JuwHhXLAkttkaUZfLw,Cheryl Lynn,Cheryl Lynn (Expanded Edition),Got to Be Real,66,307946,FALSE,0.836,0.626,9,-10.143,0,0.0335,0.0943,0.742,0.153,0.898,114.657,4,disco
25901,2eRmD96ncTEgQwJmXa6rrg,Womack & Womack,80s Soul (International Version),Teardrops,67,228573,FALSE,0.872,0.715,11,-10.182,1,0.0468,0.0876,0.0706,0.177,0.967,133.225,4,disco
25902,3qE6p9fN4YeILT0cQcY1cD,Bonnie Tyler,The Very Best of Bonnie Tyler,Holding Out for a Hero - Single Version,61,261340,FALSE,0.549,0.89,9,-7.973,0,0.0613,0.0057,0.00053,0.128,0.84,149.092,4,disco
25903,3sTSo8X7UCDTVUVMJ63LJO,Eric Carmen,Dirty Dancing: Anniversary Edition,Hungry Eyes,56,247320,FALSE,0.719,0.634,5,-7.331,1,0.0255,0.0186,0,0.108,0.591,110.597,4,disco
25904,5lWs85eYNdGjAc9p3vcgD2,Akcent,Primul capitol,Kylie,49,248986,FALSE,0.757,0.816,5,-6.212,0,0.0401,0.00805,0,0.075,0.773,125.018,4,disco
25905,7vVsRUOFWmT0bNwo4AIJjx,Maceo Plex;Gabriel Ananda,"Armada Deep House Selection, Vol. 6 (The Finest Deep House Tunes)",Solitary Daze - Radio Edit,53,230400,FALSE,0.414,0.841,3,-11.131,0,0.0535,0.0529,0.9,0.134,0.331,125.003,4,disco
25906,1t6c3Hwp0WMw4CSLcEkANx,Boney M.,20th Century Hits,Rivers Of Babylon,43,197933,FALSE,0.73,0.75,0,-7.582,1,0.0341,6.24E-05,0.72,0.354,0.785,122.774,4,disco
25907,2s7KTNJh06AEuc86Nvttz7,Boney M.,The Magic Of Boney M. (Special Remix Edition),Ríos de Babylonia,39,247960,FALSE,0.659,0.788,0,-7.871,1,0.0265,0.0536,0.0124,0.317,0.963,116.241,4,disco
25908,0RnCUYXa7jhgTXtiMXF2PQ,Sylvester,Step II,You Make Me Feel (Mighty Real),62,400115,FALSE,0.629,0.851,5,-11.182,0,0.0294,0.0309,0.303,0.0947,0.961,130.7,4,disco
25909,5WwRKYnVy9dekqXAGPbAvU,Sister Sledge,We Are Family (1995 Remaster),He's the Greatest Dancer - 1995 Remaster,62,375400,FALSE,0.7,0.816,7,-9.711,0,0.044,0.00115,0.00123,0.0901,0.838,113.244,4,disco
25910,2TQaMcc3BEAF5Srn7FCipl,Atlantic Starr,All In The Name Of Love,Always,62,288493,FALSE,0.606,0.532,7,-6.759,1,0.0256,0.403,0.000904,0.356,0.327,130.945,4,disco
25911,4QNnM083UVPRBh6vDZzKTo,BAJOREK,Jestem niewinny,Jestem niewinny,29,195772,FALSE,0.844,0.737,0,-7.398,1,0.0405,0.0584,0,0.122,0.954,140.001,4,disco
25912,6U2EJay8ci8qyT29GixCUm,Lili,Jeszcze więcej,Jeszcze więcej,28,197000,FALSE,0.745,0.938,8,-1.892,1,0.0972,0.0163,1.17E-06,0.564,0.947,137.972,4,disco
25913,5074Vt992hKDNhwXMhRceJ,Silent Circle,No.1 (Jubiläums Edition),Touch in the Night - Radio Version,53,217669,FALSE,0.707,0.731,9,-7.592,0,0.0328,0.114,0.0217,0.28,0.924,123.088,4,disco
25914,0cXMVqkvlhmrS5cQ1JU13S,Livin' Joy;A. Manetta,90's Club Hits,Don't Stop Movin' - Radio Mix,31,215226,FALSE,0.703,0.723,2,-10.816,0,0.0445,0.0287,0.00337,0.297,0.867,129.992,4,disco
25915,0aejKLmsNrQxiynowxFT5N,Bayera,Bo z Tobą,Bo z Tobą,29,201739,FALSE,0.728,0.925,6,-4.2,0,0.0808,0.113,0,0.0565,0.852,137.979,4,disco
25916,6CmUJ3Wuy1w52mGZyVuCYI,Cameo,Anthology,Why Have I Lost You - Version 2,29,314906,FALSE,0.594,0.501,11,-6.798,0,0.0877,0.352,0,0.12,0.589,134.536,4,disco
25917,2AefH7K3KZLJayJ1OT3w4S,Rose Royce,The Very Best Of Rose Royce,Ooh Boy,29,258760,FALSE,0.538,0.435,0,-10.767,1,0.103,0.628,0,0.0767,0.568,98.891,4,disco
25918,6YWggRp2qdCaohcbYXSLkR,Saison,Toolroom Amsterdam 2022,Drop It,4,192480,FALSE,0.655,0.962,0,-6.715,0,0.0635,0.00298,0.907,0.0823,0.14,125,4,disco
25919,1OlmPmNhyUGzE5y0T5xQFR,Paul Johnson;Dudley Slang,MOVELT HOUSE PARTY 2,Dance With Me - Dudley Slang Dub,0,257611,FALSE,0.762,0.688,11,-4.764,1,0.0423,0.00139,0.79,0.288,0.811,124.972,4,disco
25920,00ksbuvA6JJ49pthpV1ZRI,Veegas,Lubię jeansy (Radio Edit),Lubię jeansy - Radio Edit,29,241659,FALSE,0.787,0.937,11,-5.601,1,0.0694,0.0618,0,0.338,0.93,134.023,4,disco
25921,02srSkeu2pzybuVr2B9TJm,The Three Degrees,The Three Degrees,When Will I See You Again,62,178746,FALSE,0.564,0.593,9,-9.245,1,0.0328,0.732,0.00366,0.343,0.766,120.753,4,disco
25922,1o3JXj4ATUt9XzKXp9xSWq,Jagoda & Brylant,Zatańcz ze mną,Zatańcz ze mną,29,209308,FALSE,0.627,0.868,11,-6.325,0,0.0926,0.127,1.31E-06,0.104,0.817,142.037,4,disco
25923,5jB7If6pecb89mFSeWyeQu,Peter Wackel,Alt wie ein Baum (Party Remix),Alt wie ein Baum - Party Remix,30,151780,FALSE,0.625,0.998,6,-1.952,1,0.0764,0.0135,0,0.797,0.666,128.017,4,disco
25924,46Liv0Pkip7IL14eJeHHbu,Harold Melvin & The Blue Notes;Teddy Pendergrass,To Be True (Expanded Edition) (feat. Teddy Pendergrass),To Be True (feat. Teddy Pendergrass),31,279426,FALSE,0.391,0.432,0,-14.698,1,0.0796,0.166,0,0.129,0.523,177.466,4,disco
25925,0lLKhbOPqZX42EScJXHoln,Michael Henderson,In The Night-Time,In The Night-Time,29,294880,FALSE,0.598,0.621,10,-8.089,1,0.055,0.0942,2.29E-05,0.192,0.453,98.686,4,disco
25926,1ZipqVhXAsddqVolbrArMS,Norman Connors;Michael Henderson;Jean Carn,The Best Of Norman Connors,Valentine Love (feat. Michael Henderson & Jean Carn) - Remastered,30,227160,FALSE,0.589,0.502,5,-8.853,1,0.0725,0.291,4.39E-05,0.117,0.352,97.332,4,disco
25927,03l02t4ELpMSnuYQyTCqNX,TerazMy,Marzenia dziewczyny,Noce nad jeziorem,29,315924,FALSE,0.544,0.955,2,-2.446,0,0.062,0.133,8.75E-06,0.359,0.652,150.091,4,disco
25928,79fsPgZ15qzCgoM0BSBoJA,Laban,Hvor Ska' Vi Sove I Nat? (2009 Nat-Klub Version),Hvor ska' vi sove i nat,30,181026,FALSE,0.622,0.87,4,-3.231,1,0.0439,0.204,0,0.126,0.805,119.182,4,disco
25929,0JgbOwtxPrAP3rkf9hSacW,The Isley Brothers,The Heat Is On,"Sensuality, Pts. 1 & 2",31,412746,FALSE,0.528,0.188,1,-13.55,0,0.056,0.784,0.0573,0.0942,0.179,119.016,4,disco
25930,6X8TcpimcImnieJyfPr7NF,Phyllis Hyman,Prime Of My Life,Living In Confusion,30,426666,FALSE,0.692,0.467,0,-12.182,0,0.0344,0.361,0,0.343,0.516,127.98,4,disco
25931,4RbgkygkOkbPIZ30gOfVsP,Paul Johnson,Sense of House Issue 3,Party All Night Long - Original Mix,0,375988,FALSE,0.879,0.576,1,-10.273,1,0.0519,0.002,0.0292,0.0793,0.527,127.979,4,disco
25932,41IkChANGz6XHAnJd8JHbx,Michael Wendler,Der ultimative Wendler Hitmix,Der ultimative Wendler Hitmix XS,29,609880,FALSE,0.571,0.949,0,-4.027,0,0.0383,0.0509,6.43E-05,0.292,0.729,130.819,4,disco
25933,1gbdJZS4tPlJXeQXkDyg5U,Jorrgus,W szczęściu (Radio Edit),W szczęściu - Radio Edit,29,256557,FALSE,0.621,0.674,6,-8.786,1,0.0347,0.0978,2.91E-05,0.104,0.519,114.975,4,disco
25934,05UkW0aWSlpxcOlT3NtJ1N,Grace Jones,Classic Grace Jones,I've Seen That Face Before (Libertango),30,268800,FALSE,0.807,0.46,9,-14.432,0,0.0564,0.000619,0.111,0.0604,0.965,133.329,4,disco
25935,21RW0z33bvG2K9y3Nfu867,Barry White,All-Time Greatest Hits,"Can't Get Enough Of Your Love, Babe",30,235400,FALSE,0.74,0.75,5,-8.644,1,0.0581,0.565,0.0308,0.321,0.592,110.205,4,disco
25936,6vWOvWhbotWckQ5rYK5MWz,Vivat,Teraz chcę być,Teraz chcę być,28,212516,FALSE,0.694,0.913,7,-5.859,1,0.0517,0.000536,0.00539,0.163,0.833,118.028,4,disco
25937,4jZc8KZEuMjwdDx08QhMgD,Willi Herren,Lobet den Herren,Da sprach der alte Häuptling der Indianer,30,151173,FALSE,0.693,1,11,-0.108,1,0.0574,0.0477,4.23E-06,0.31,0.933,137.96,4,disco
25938,1sS7uyrmYi27XqMFMqoZye,Die Paldauer,Ihre größten Erfolge - Party Fox,Na endlich Du,30,212920,FALSE,0.726,0.888,7,-5.766,1,0.0327,0.162,1.06E-05,0.103,0.961,124.013,4,disco
25939,2Dsgio4c5eTrPQs19FHMm0,Power Play,Kochaj Mnie (Radio Edit),Kochaj Mnie (Radio Edit),30,205035,FALSE,0.738,0.867,0,-3.39,0,0.201,0.285,0,0.227,0.754,144.071,4,disco
25940,6Pn1qCGzn35OUpnUNmDsgh,Tom Browne,Pure... Disco/Funk,Funkin' for Jamaica,29,232546,FALSE,0.788,0.805,5,-9.799,0,0.271,0.238,0.00184,0.0184,0.669,110.908,4,disco
25941,0aVJ5hwYbp04rUHZPizca5,Mister Dex,Czułe słówka,Mam tylko ciebie,30,217053,FALSE,0.728,0.909,7,-6.174,1,0.0312,0.0138,0.00818,0.0513,0.906,130.013,4,disco
25942,4pElTeM2rKDl95ZQEDUdEG,Biesiada,Piosenki Biesiadne - Cyganska Biesiada / Party songs from Poland - Gypsy Feast,Czerwone i bure,29,230466,FALSE,0.803,0.426,10,-11.637,0,0.0543,0.0102,5.92E-06,0.0661,0.965,144.019,4,disco
25943,2mD2LiC1vszpN5so4ZLmug,Randy Crawford,Through The Eyes Of Love,If You'd Only Believe,31,318000,FALSE,0.441,0.514,8,-11.473,1,0.0378,0.152,0,0.199,0.461,75.695,4,disco
25944,3OpS31SuPdsu5cQqevxIuD,Andreas Fulterer,Discofox 2016,1000 Träume weit (Tornerò) [Party-Oooh-Mix],29,262649,FALSE,0.621,0.947,11,-2.842,1,0.0345,0.187,0.00536,0.0755,0.792,116.021,4,disco
25945,5fv9FlZVzkf72BwrK34Opn,Nockis,Alles Hits!,War's das schon,30,226093,FALSE,0.65,0.886,9,-4.819,1,0.0379,0.187,0,0.0679,0.803,100.022,4,disco
25946,0jve8lleettzqGktJTB9e2,Oliver Frank,Hautnah,7 Wochen (Italienische Sehnsucht Part 2),30,224880,FALSE,0.626,0.998,1,-6.108,1,0.0497,0.0745,4.04E-05,0.0595,0.696,132.006,4,disco
25947,7juldJ3Bp7nwj4G8mCEM1R,Marcin Siegienczuk,Top Hits Disco Polo Vol6,Martini z Lodem,29,205984,FALSE,0.727,0.816,5,-6.912,0,0.0369,0.000577,0.00207,0.309,0.883,126.969,4,disco
25948,3olkGhhBnEzI24DCsm7X2l,Oliver Frank,Best of – Die Italo-Sommer-Edition Vol.1,Italienische Sehnsucht,29,235453,FALSE,0.625,0.868,1,-5.692,1,0.0511,0.172,1.57E-05,0.785,0.74,131.022,4,disco
25949,7kYc0f6JkBMaPGuYAR1YRs,Brunner & Brunner,Leben,Wie der Wind wehst Du mir in's Gesicht - Originalversion,30,206320,FALSE,0.571,0.857,0,-7.323,1,0.0339,0.0359,5.98E-06,0.391,0.603,130.055,4,disco
25950,3LVxJTSgrUZyQpGadmoIrD,Laurent Wolf,No Stress,No Stress,57,201453,FALSE,0.726,0.793,3,-3.052,0,0.0672,0.154,1.61E-06,0.143,0.755,130.003,4,disco
25951,4zPZH9rdwjD3TBvHZvPLSl,Roosevelt,Polydans,Feels Right,33,274716,FALSE,0.587,0.951,5,-3.975,0,0.117,0.00797,0.00246,0.412,0.933,106.214,4,disco
25952,6tASfEUyB7lE2r6DLzURji,Wham!,Fantastic,Club Tropicana,64,265600,FALSE,0.658,0.714,11,-9.247,1,0.0519,0.0294,5.70E-05,0.651,0.806,117.283,4,disco
25953,35ME0Y7EEMKJ4nSM4SPhAX,Satin Jackets,Hidden Treasures EP,Levante,57,193397,FALSE,0.55,0.484,5,-11.533,1,0.0277,0.00382,0.946,0.272,0.136,102.001,4,disco
25954,4YYODVaWvNDvqsYiQtJJrM,Chris Malinchak,So Good To Me (Remixes),So Good to Me - Radio Edit,56,158677,FALSE,0.716,0.465,11,-12.776,1,0.0377,0.166,0.0171,0.147,0.416,120.988,4,disco
25955,5seKua5Mu2wMK1qUhdHwt1,Boney M.,Nightflight to Venus,Painter Man,40,190720,FALSE,0.624,0.803,0,-6.187,1,0.0873,0.0135,0.00839,0.214,0.962,129.094,4,disco
25956,4v5IsKujAYLC9X7UajzMHj,Yves Larock;Steff da Campo;Jaba,Rise Up 2021 (feat. Jaba),Rise Up 2021 (feat. Jaba) - Radio Edit,52,155238,FALSE,0.784,0.823,6,-6.24,1,0.08,0.0173,0.0148,0.137,0.574,125.931,4,disco
25957,0Npw8kETzhGtLUobZaBr5u,Teena Marie,Top Gun - Motion Picture Soundtrack (Special Expanded Edition),"Lead Me On - From ""Top Gun"" Original Soundtrack",47,227600,FALSE,0.673,0.804,6,-7.745,1,0.035,0.435,0,0.0759,0.961,132.907,4,disco
25958,2gG7E5OZi5D5QLRIctv63z,Wham!,The Final,I'm Your Man,62,243093,FALSE,0.756,0.837,2,-6.943,1,0.051,0.297,0,0.0567,0.588,132.146,4,disco
25959,0QZdbOtajbimysXPJDkU3H,Claptone;Mylo,Drop The Pressure,Drop The Pressure,57,180990,TRUE,0.699,0.869,8,-5.212,1,0.0374,0.101,0.21,0.0767,0.252,124.003,4,disco
25960,7AslBsiVLQAGrmFmi79ZeK,Lionel Richie,Lionel Richie,Truly,60,200506,FALSE,0.366,0.238,1,-13.853,1,0.038,0.646,1.00E-05,0.0876,0.131,68.377,4,disco
25961,5Vrczz39CvlD3OGCa6utoA,Frankie Valli,Frankie Valli...Is The Word,Grease - 2007 Remaster,64,207306,FALSE,0.82,0.464,11,-8.45,1,0.0481,0.156,0,0.101,0.872,109.374,4,disco
25962,4wr2LEc4Inxv0M1Fch9uVj,Boney M.,The Essential Boney M.,Ma Baker,51,274773,FALSE,0.744,0.728,2,-7.03,0,0.142,0.0392,4.90E-05,0.318,0.904,129.001,4,disco
25963,4F8OK7mNa51mKqgHqWQiYm,Eats Everything;Charlotte de Witte,Space Raiders (Charlotte de Witte Remix),Space Raiders - Charlotte de Witte Remix,54,438720,FALSE,0.749,0.731,4,-10.865,1,0.108,0.00314,0.867,0.111,0.0598,131.997,4,disco
25964,0qp2BkreL7bxaFdc25VihQ,Bee Gees,Saturday Night Fever (The Original Movie Soundtrack Deluxe Edition),"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",52,243933,FALSE,0.613,0.23,5,-15.892,0,0.0279,0.356,0,0.131,0.672,104.974,4,disco
25965,6xjpFDnIHcj58lcFwyBPkf,Klaus & Klaus,Feiern Bis Der Arzt Kommt,Ein Rudi Völler,30,212946,FALSE,0.611,0.79,5,-8.015,1,0.0298,0.00208,4.98E-06,0.329,0.838,140.966,1,disco
25966,5jVJAojK3LFKETjI2gYb8O,Nick Kamen,Move Until We Fly,I Promised Myself,63,240773,FALSE,0.581,0.801,9,-12.282,1,0.0306,0.00424,0.00171,0.0326,0.692,128.179,4,disco
25967,33JQOzpOleGvqQrhgYw1ny,Miss Chantal,Darf ich bitten,Darf ich bitten,29,178000,FALSE,0.703,0.918,7,-3.036,1,0.0509,0.255,2.86E-06,0.0934,0.511,123.957,4,disco
25968,311Aew4xQ5ApPO1HUIJYwz,Ikke Hüftgold,Dicke Hits und Kartoffelsalat aus dem Märchenland,Huuh,29,167487,TRUE,0.509,0.964,1,-2.802,1,0.227,0.0387,0.0177,0.347,0.669,136.211,4,disco
25969,4q3PJE85zkind6pucyNq9g,Lionel Richie,The Definitive Collection,Angel,44,221853,FALSE,0.732,0.81,9,-10.647,1,0.0407,0.0107,0,0.0927,0.609,128.001,4,disco
25970,2SVUxQIlGTSyzAgAWhXlDZ,Tony Esposito,Latin Classic,Kalimba De Luna,30,229533,FALSE,0.568,0.915,1,-10.533,0,0.032,0.00745,0.0111,0.0785,0.65,110.84,4,disco
25971,3qEOQKwlefkV1f7uQucrXU,Mirage & Yoko;Tom Socket,To Proste Tak,To Proste Tak (Tom Socket Remix),29,240019,FALSE,0.793,0.839,8,-6.854,0,0.0399,0.00321,0.0163,0.608,0.837,130.024,4,disco
25972,4vcDc9heFLPOk9xADiukVP,Der Benniii,Mona Lisa,Mona Lisa (Du Luder),29,221834,FALSE,0.497,0.982,8,-2.81,1,0.13,0.0241,0,0.348,0.647,139.994,4,disco
25973,7wzwYGQ4JQWYjJ30IjTeth,Tavares,Anthology,Check It Out - Remastered,30,206933,FALSE,0.415,0.358,7,-13.509,1,0.0382,0.759,0,0.67,0.422,125.414,4,disco
25974,4Argn9jaXH4GYQFer2X749,Tim Toupet,Tote Enten (Xtreme Sound Party Mix),Tote Enten (Xtreme Sound Party Mix),29,202648,FALSE,0.778,0.998,11,-2.045,0,0.186,0.101,0,0.0571,0.884,133.888,4,disco
25975,12s99kKnsdnUONPIoBDQkC,MiłyPan,Melanż,Melanż,28,207600,FALSE,0.835,0.837,0,-6.204,1,0.0704,0.0287,7.73E-05,0.0777,0.969,138.004,4,disco
25976,7wq9dxlN8HS91W4lIiwDlh,Jocelyn Brown,Jocelyn Brown,Somebody Else's Guy,28,392881,FALSE,0.707,0.813,6,-6.354,1,0.0693,0.252,0.0196,0.212,0.738,102.996,4,disco
25977,09kXVa2L8BV8Jhd8uE93x7,Loose Ends,Look How Long,Don't Be A Fool,29,260600,FALSE,0.697,0.878,10,-13.094,0,0.108,0.0137,0.589,0.0581,0.966,195.905,4,disco
25978,1CsRaGhy1gE30iG5UTzZ25,Luka Rosi;Marcin Miller,Winogrona,Winogrona,29,217946,FALSE,0.806,0.768,6,-8.411,1,0.163,0.00596,0,0.357,0.947,139.97,4,disco
25979,37VBOhzZyE6hhQFCBMqPX2,Drezdenko - Kubas,W Górę Ręce,W Górę Ręce,29,214010,FALSE,0.651,0.977,6,-6.475,1,0.0406,0.0203,1.56E-05,0.84,0.977,140.032,4,disco
25980,3lUK5J33phdFpFN0cIyO9h,NIC,Ich geb nicht auf,Ich geb nicht auf,29,219342,FALSE,0.651,0.894,1,-3.042,1,0.0312,0.00889,1.27E-05,0.245,0.695,130.006,4,disco
25981,2o3WT6RdrJcjRcXzLYfiMg,The Intruders,Cowboys to Girls,Friends No More,31,177120,FALSE,0.278,0.431,0,-9.661,1,0.0305,0.697,0,0.25,0.535,175.555,3,disco
25982,1rhf7nou1E6MvGqHFAomDR,Ikke Hüftgold,Dicke Hits und Kartoffelsalat aus dem Märchenland,Don't Take Me Home,29,179983,TRUE,0.588,0.93,6,-2.665,1,0.151,0.219,0,0.401,0.468,139.907,4,disco
25983,6Qq8lIoV6gHc77GSjacOHP,AA Apres-Ski!,Apres-Ski Lawine 2010,Er hat ein knallrotes Gummiboot,29,208946,FALSE,0.779,0.98,4,-4.86,1,0.0429,0.166,0,0.338,0.891,129.996,4,disco
25984,3tOTvVbbtjS7GPg0RWgtVI,MiłyPan,Hop Hop (Maniury),Hop Hop (Maniury),28,209379,FALSE,0.9,0.907,9,-3.81,0,0.206,0.065,0,0.24,0.966,133.07,4,disco
25985,1aPvESfIvGHoZ3fGRbWb3i,Barry Manilow,Greatest Hits Vol. 1,Tryin' to Get the Feeling Again,31,230200,FALSE,0.273,0.517,3,-10.743,1,0.045,0.586,5.55E-05,0.111,0.288,139.4,4,disco
25986,1lqOcxYsDWlmGP6BUFf9nh,Cyndi Lauper,Time After Time: The Best Of,Girls Just Want to Have Fun,30,228960,FALSE,0.706,0.731,6,-6.943,1,0.0348,0.395,5.32E-05,0.515,0.755,120.535,4,disco
25987,57PB77h5BBwV2hRLUQlczl,Baciary,Nic do Stracenia,Letnie Dni,29,227759,FALSE,0.784,0.71,5,-5.774,1,0.0317,0.176,6.23E-06,0.321,0.862,96.062,4,disco
25988,3ysPRCYrgKC1i4o02VYDy6,Bodyrox,Yeah Yeah,Yeah Yeah - D Ramirez Vocal Club Mix,29,498280,FALSE,0.672,0.623,0,-9.008,1,0.161,0.016,0.0137,0.135,0.454,126.214,4,disco
25989,3UWMZAwiAPvy1P5E2Caq9U,Denis Impulsywni,Pan Mechanik,Pan Mechanik,29,199131,FALSE,0.808,0.82,1,-4.13,1,0.314,0.0595,0,0.0882,0.912,135.122,4,disco
25990,459n3PtDPYsBEkIc5jfydR,Claudia Jung,Spuren Einer Nacht,Fang mich auf,30,212266,FALSE,0.652,0.644,5,-10.405,1,0.0262,0.122,2.60E-05,0.203,0.789,121.642,4,disco
25991,31ivikXNCYxI4tjpaATYgm,Baciary,Nic do Stracenia,Pożegnanie,29,229852,FALSE,0.652,0.516,0,-6.824,1,0.0234,0.0609,7.61E-05,0.18,0.372,95.962,3,disco
25992,4VHwtvQpKmhWYzMAeddux2,Gaby Baginsky,Typisch...,Der Rum von Barbados,30,180333,FALSE,0.777,0.861,11,-5.835,0,0.0287,0.0734,0,0.128,0.95,114.093,4,disco
25993,6gxUANwWy24V39HMmpYw5H,Laura Wilde,Unbeschreiblich,Unbeschreiblich,29,199087,FALSE,0.66,0.937,5,-7.069,0,0.0922,0.181,2.45E-06,0.278,0.51,123.98,4,disco
25994,61cCYHL9uWanoSeqtp31dX,Marc Pircher,Weihnachten Musik,Weihnachten bin ich daheim,0,203653,FALSE,0.708,0.756,2,-6.412,1,0.0272,0.0989,0,0.272,0.899,121.962,4,disco
25995,5Kk8wGSSAhR4EXolQW0nf7,Claudia Jung,Etwas Für Die Ewigkeit,Eine Reise ins Licht,30,234666,FALSE,0.641,0.617,7,-10.513,1,0.0292,0.285,0,0.152,0.779,119.559,4,disco
25996,1EkiKKlmdQZI6RzWjnh30p,Kordian,Siup na zdrowie,Siup na zdrowie,29,164257,FALSE,0.764,0.965,1,-7.328,0,0.147,0.182,0,0.395,0.944,145.093,4,disco
25997,5zwu9bAIOTJrJyO4PcZbuT,Fantasy,Eine schöne Weihnacht - Die schönsten Schlager zur Weihnachtszeit,Alle Jahre wieder,0,180880,FALSE,0.699,0.768,3,-3.934,1,0.0316,0.324,0.000222,0.0963,0.781,115.039,4,disco
25998,7eflaRnXGmpD5Dk7coPvec,Thelma Houston,"Hitsville USA, The Motown Collection 1972-1992",Don't Leave Me This Way - Single Version,28,218906,FALSE,0.529,0.671,0,-9.745,0,0.0594,0.0972,9.99E-06,0.0917,0.673,121.071,4,disco
25999,1fDmm8lMrkz4S2NiIbG5NK,Biesiada,Piosenki Biesiadne - Cyganska Biesiada / Party songs from Poland - Gypsy Feast,Cyganeczka Zosia,29,210573,FALSE,0.742,0.48,2,-12.471,1,0.0591,0.00176,5.39E-05,0.0344,0.952,147.198,4,disco
26000,1ymvyDsiAUbzEhmSkfCSYh,Billy Eichner;Seth Rogen;JD McCrary;Childish Gambino,The Lion King (Original Motion Picture Soundtrack),Hakuna Matata,58,251520,FALSE,0.53,0.584,0,-11.891,1,0.218,0.274,0,0.158,0.575,81.854,4,disney
26001,2stkLJ0JNcXkIRDNF3ld6c,Randy Newman,Toy Story,"You've Got a Friend in Me - From ""Toy Story""/Soundtrack Version",71,124160,FALSE,0.689,0.333,0,-12.134,0,0.0307,0.817,5.13E-06,0.285,0.471,115.835,4,disney
26002,7tUSJY4nsDBJTjd1UXKRsT,Jodi Benson;Disney,The Little Mermaid Special Edition,Part of Your World,70,195493,FALSE,0.274,0.144,5,-14.516,1,0.0482,0.92,0.000388,0.29,0.302,61.551,5,disney
26003,3dfpZwSuosIuFqksY0F6gT,Cast - Sofia the First;Sofia,Sofia the First,"Sofia the First Main Title Theme - From ""Sofia the First""",55,52866,FALSE,0.655,0.789,4,-3.995,1,0.0489,0.423,0,0.13,0.66,92.968,4,disney
26004,1ERshJBUZysordGDZr5B3t,Auli'i Cravalho,Moana (Original Motion Picture Soundtrack/Deluxe Edition),How Far I'll Go,49,163386,FALSE,0.571,0.307,1,-10.958,0,0.0499,0.649,0,0.178,0.108,83.72,4,disney
26005,1r6jjBkaAjGp09h2R6heZp,Alan Menken,Enredados,Kingdom Dance,52,140160,FALSE,0.27,0.623,4,-9.841,1,0.093,0.0972,0.349,0.267,0.463,157.24,3,disney
26006,5fBcRH4CnYTaFMQtM0JtSl,Alanna Ubach;Antonio Sol,Coco (Original Motion Picture Soundtrack),La Llorona,56,165533,FALSE,0.46,0.574,4,-7.414,0,0.112,0.318,0,0.1,0.37,67.697,4,disney
26007,0juMU08O9byWiRBtKM1j5E,Lindiwe Mkhize;Lebo M.,The Lion King (Original Motion Picture Soundtrack),Circle of Life/Nants' Ingonyama,56,241800,FALSE,0.297,0.518,10,-8.152,1,0.0378,0.412,1.10E-05,0.298,0.496,81.425,4,disney
26008,67rctxgNOXUYhKiS3cv0MT,Billy Eichner;Seth Rogen,The Lion King (Original Motion Picture Soundtrack),The Lion Sleeps Tonight,60,84720,FALSE,0.686,0.379,5,-15.243,1,0.223,0.856,0,0.103,0.923,137.953,4,disney
26009,0HU5JnVaKNTWf6GykV9Zn8,Carmen Twillie;Lebo M.,The Lion King,"Circle of Life - From ""The Lion King""/ Soundtrack",67,239146,FALSE,0.402,0.391,10,-16.112,1,0.0406,0.0634,0,0.296,0.568,83.789,4,disney
26010,5k3U0OGYBccHdKJJu3HrUN,Nathan Lane;Ernie Sabella;Jason Weaver;Joseph Williams,The Lion King,"Hakuna Matata - From ""The Lion King""/Soundtrack",72,213600,FALSE,0.408,0.313,0,-18.09,1,0.137,0.617,1.18E-05,0.115,0.725,170.013,4,disney
26011,6oYkwjI1TKP9D0Y9II1GT7,Samuel E. Wright;Disney,The Little Mermaid Special Edition,Under the Sea,69,195146,FALSE,0.511,0.475,10,-14.667,1,0.161,0.708,0,0.105,0.819,98.957,4,disney
26012,1cPfKp9ThNZ1fez9itmUMN,Emma Watson;Luke Evans;Ensemble - Beauty and the Beast,Beauty and the Beast (Original Motion Picture Soundtrack/Deluxe Edition),Belle,64,333265,FALSE,0.524,0.504,7,-7.641,1,0.05,0.82,0,0.0817,0.327,123.66,4,disney
26013,1lOSxJNCLvWm2bYaTcTSmK,Donna Murphy,Tangled,"Mother Knows Best - From ""Tangled""/Soundtrack Version",66,190440,FALSE,0.403,0.259,5,-11.371,1,0.166,0.829,1.61E-06,0.0451,0.473,69.283,4,disney
26014,3IPnBzGRMg6BfViFxxa0Gq,Kristen Bell;Santino Fontana,Frozen (Original Motion Picture Soundtrack / Deluxe Edition),"Love Is an Open Door - From ""Frozen""/Soundtrack Version",71,124733,FALSE,0.737,0.637,6,-6.308,0,0.0735,0.262,0,0.319,0.537,100.033,4,disney
26015,2yi7HZrBOC4bMUSTcs4VK6,Kristen Bell;Agatha Lee Monn;Katie Lopez,Frozen (Original Motion Picture Soundtrack / Deluxe Edition),"Do You Want to Build a Snowman? - From ""Frozen""/Soundtrack Version",70,206506,FALSE,0.306,0.121,0,-15.551,0,0.0554,0.85,0.000176,0.257,0.166,174.053,4,disney
